id,landmarks
951843fb8c36d436,7557 0.02
951971252eb31164,14010 0.27
95198e0f12e9e2c9,6991 0.98
9519922b8841fdd5,1188 0.26
951a6f55fba0f290,3459 0.32
951b4a35ddff3d5f,2870 0.16
951baaedd405c1ef,14827 0.19
951c5680cec63537,2606 0.25
951d431b6685d355,11207 0.53
951d9d9adce85aa5,12447 0.23
951d9ec05089fb13,11954 0.18
951daa3b2d1e6ee9,10511 0.86
951e477b6d48c222,351 0.36
951ebc7999d781f3,10913 0.27
951f1e570e3a7679,5088 0.38
951f3536211c5d7f,1222 0.34
951f56e1d2f5273c,6476 0.21
951f7abbf1c1e8fd,2552 0.11
951fd36ae1d901c6,2665 0.33
9520055a47e28d15,9738 0.33
95208051adee0984,12172 0.67
95218f04ff0ad2b4,14386 0.51
95225d6051751006,6539 0.02
9522ffc9f78392ce,1280 0.07
95237bd5d452ad76,7420 0.47
952384f39950bb86,7567 0.07
9524417a4ea105ec,8787 0.39
952471df04e1ff9c,1069 0.35
9524884321e8f6da,14012 0.19
95248d9113da11c9,2743 0.54
95254053c29588b5,12609 0.15
952542081c4f9b0f,9467 0.07
952549c69458a5a2,14507 0.04
9526367e231c9e54,11822 0.12
95270693f5cb2370,9779 0.38
952758713c7653b0,5313 0.24
95278bc3e87e7eff,10584 0.03
9527a505631d27b1,12456 0.35
9527c6a7670bf769,7009 0.16
952830af91cbc311,12617 0.11
9529d57dde99c6aa,8679 0.03
9529da4419b7bbc5,2659 0.02
952a069383b6b6ed,5611 0.01
952af84c72b89264,12204 0.07
952bbe2887221812,11716 0.05
952c3346d45ab4aa,9738 0.17
952c67be6a130a91,11037 0.32
952d322f6f936a73,5516 0.07
952d421cb240e6d2,11468 0.18
953021a23bcacb9c,5258 0.11
95302d81ad860f72,8708 0.05
95304af2889a7c35,13607 0.36
95309b72eccdf7b2,8980 0.16
95309c0aab528536,8795 0.1
953113983422a626,8150 0.41
9531789b6b562ca5,1339 0.06
95323017f0999c9c,152 0.27
9532e3661876e22d,11041 0.06
95339b69a4245a3b,11524 0.1
9533f93fa9dcf578,8218 0.51
95340197b0976599,5955 0.29
9534cc0f31b04771,4070 0.16
9535c6031f1888db,11864 0.23
95360967696c5da6,12491 0.9
9536447479b683f3,1917 0.07
9536487116de6a1a,4105 0.27
9536fb63e41bbae7,6472 0.06
953770cb27f3e0fe,12179 0.07
9537870831fc4fa8,2934 0.22
95393cf7ec2b75f9,11488 0.72
953a7a7b550901bd,8258 0.27
953aa45c78adea76,460 0.24
953b5a5260cd8083,538 0.4
953be6182b884c12,14730 0.31
953bf809c5de5119,9875 0.13
953c80ab1f159a2b,3478 0.32
953ca008419688b4,10083 0.18
953d0917f8452a85,878 0.28
953d24315843a8e5,5475 0.1
953e4c74b479bd5b,862 0.02
953e9264aba9c21b,6665 0.38
953eac68ffa30554,11425 0.19
953ef107e74f4d2f,6103 0.73
953f0ec33acb1174,11011 0.26
953f49cd31ec7ede,11605 0.03
953f89b2fcafb09d,1474 0.51
953fa3ed819dadbc,9633 0.98
953fbc9ce013e345,4793 0.06
9540161bee367008,11678 0.16
9540987724df4922,11234 0.39
9541dea9f2a03e9d,4312 0.1
9541e0914b5b2609,12412 0.35
9543651b772a102a,7521 0.11
95437e42074be057,13268 0.1
95438d842136325b,2559 0.12
9543cf95fd1e95a7,4573 0.07
954401c5d3fdd1e8,2989 0.25
9546021e6e281952,14871 0.16
9546246b76cfb662,2768 0.28
95469e28d837a34c,14553 0.25
9546bf8823554a3e,10688 0.36
9546ece662f21758,7206 0.18
95470f75b3b7a4cf,12390 0.35
9547dc872f418183,5934 0.32
9547ed0cb89da392,9784 0.06
95484453d23aa158,6163 0.24
954a2071f82f0678,2200 0.3
954a2d4e3ee4216d,1792 0.1
954aa9d914ec8c4e,13379 0.33
954b03ac63219f06,7000 0.69
954b07d560292cfc,8899 0.32
954df4dfae9d24f6,7208 0.13
954e81a8f66c0832,4756 0.3
95500e26eace82dd,12718 0.26
95502c3dfa516538,13417 0.38
955052f452562c72,4148 0.14
9550f137d23b8366,1389 0.12
955184b2315fa05d,4558 0.21
9551952ed68f690b,4587 0.63
95522b6e839d6c01,7840 0.19
9552a8f200176c75,3958 0.14
95531674444307ac,14660 0.27
9553ea0d59eafd80,1546 0.39
9554ba755f81768b,63 0.48
9554d201e8a06e79,3331 0.53
9555e1768160d8ce,9301 0.04
9557152a99aeb455,9638 0.32
955815de9ec88e4b,10398 0.17
9559ff60ab410da6,3332 0.25
955b5df89b584197,33 0.55
955c31d9366272e4,12246 0.22
955c8d371564edb1,14164 0.13
955ca9c4bbb927e1,3510 0.22
955cd726d0821883,8515 0.2
955ec07f886376a5,3477 0.12
955ee4cc1a80c42e,10728 0.48
955f59c8cc3ef916,6483 0.55
95602da6737c62b8,4808 0.02
9560eb18ae4a473c,12520 0.09
9561441e6dbef349,13170 0.23
95614fdb914be0cb,7101 0.03
95621371a18198cf,4389 0.12
95627d5d7f8af7eb,9439 0.2
9562d95f6fd884ce,4288 0.05
9563cbc86a349590,14384 0.02
956436fd01de8f8d,12896 0.53
95648fd2f69ea9ba,1223 0.02
9564a6d54540095a,13242 0.58
95651f4dc5a56c9f,12393 0.16
956542968e9f8461,12101 0.1
956676383309c1d0,6924 0.04
95668399546baa27,7535 0.12
9567e68cdfbdafa6,3759 0.17
95682ee4290abcca,12514 0.24
95684acb2f262110,9779 0.54
9568a2f4a3d21c02,13124 0.06
9568f42b44bbb931,13876 0.29
9568fff93f15e2ba,14676 0.28
956a24faa81490a7,4508 0.05
956aab7d1bea8a38,2942 0.87
956ac62688a47dcc,11113 0.18
956b3b80f818a969,532 0.14
956bd55eb1757637,7584 0.45
956c9a57b5008452,7356 0.15
956cd7c3f0da052a,11239 0.04
956d373c98894f89,12171 0.2
956d3d3cc775bfe1,5220 0.1
956e32c63531aca0,1069 0.35
956e7fa357158294,13527 0.03
956f8277aef63e4b,13594 0.09
956f836b36eb1d10,7092 0.55
956fd39b5636f42b,9240 0.25
9570faf650143c11,10766 0.2
957244d1e6c3c926,1601 0.1
9572893ec837a2e8,12122 0.22
9572f0347e3a8311,12628 0.08
95735764fe4e0683,1718 0.21
9574771cf02619ca,1750 0.15
9574918b56167955,13552 0.4
95757cdc0fbc2e43,10107 0.25
95762a2ffbdf2629,4851 0.13
9576ab33775cbd29,4098 0.34
9576f05e0e91f132,5845 0.18
95774bc1a4ef32ef,1707 0.07
9577b8c82f91a310,4949 0.17
9578cb5bfac452ff,14278 0.51
9578cccd90921a7f,1834 0.18
95792eb737adb5bf,2972 0.03
957931eba464265b,12443 0.01
957af5e3a21fa1c3,10792 0.07
957b6e06b363d68d,8567 0.02
957bbc9b29ad7e6f,5523 0.05
957be1edbca27872,12514 0.12
957bf2dd898cd19f,5449 0.11
957c0211df81acea,218 0.44
957c64c5938fce3d,5634 0.04
957de2aa49ff36a0,12336 0.53
957e8fb6cd95e67b,14390 0.04
957fb54a114d8624,10795 0.14
958055ff839c77d6,526 0.65
958095e0fb1fb042,11188 0.05
9580a4d9467e1bd4,11136 0.34
95811aaaeea6550f,8347 0.18
958143b36b0da5be,10473 0.05
958177167c14a94a,395 0.37
95819737201385f6,2743 0.94
9582ac471a01305b,14827 0.1
9583da80bb3372ca,6805 0.22
95853759ebff889a,13622 0.2
95853e2b4b6645fa,5994 0.01
9586e0de9d908387,11254 0.91
958776368fa02ad7,11356 0.86
95877916e0a79fc4,14703 0.06
95882375419bd88f,5762 0.39
9588446ea8eee512,5234 0.26
9588d786e2d9b1b1,10688 0.09
95892232ceed3df6,5376 0.49
958acb52f8bb6459,10710 0.12
958adf16ca375e6b,14553 0.2
958b6f030e401802,10393 0.19
958cb6a85520d55b,124 0.25
958db7b046199824,7337 0.2
958dc8b93a1df0e2,3645 0.81
958dedbccb5dd926,5919 0.75
958df36635e3fb52,2074 0.48
958dfebe4a30eede,6651 0.57
958e75043e24ffee,476 0.2
958ea7feafb36ccc,2093 0.5
9590cdae45aeb6d8,8809 0.08
9590f730ab4f4b63,6991 0.79
9592c929f23ec030,1069 0.35
9592d21e0ab763c9,1069 0.35
95932645cbaf88b0,13176 0.49
9594cd1d387fe948,7092 0.86
9595304fdab10ade,2665 0.79
959554b38e879822,1069 0.35
9595dae7e036801d,415 0.25
9595ddd3519ed399,8515 0.34
95963dff03c38740,13441 0.21
95964b74af143879,9098 0.3
95987eb6bb8bab11,641 0.45
9598816ca64668ff,2304 0.08
9599c032931b38ab,9231 0.24
959a6847b544e927,12204 0.03
959c60f864ef7ef6,5554 0.88
959d2de8c17d6b42,4321 0.11
959d43c8d289a937,532 0.06
959d53fa7c75ed31,8786 0.03
959e047c9df3d527,8649 0.24
959e43627f0efd04,14703 0.37
959e50d139bb0b04,7420 0.15
959eb2b639b33bfe,14877 0.41
959f82dd7592ff6c,747 0.04
95a03188b38b6ae3,14721 0.61
95a09a7c3b11592f,6051 0.12
95a1246d690799b8,7505 0.03
95a1421eb5a07c3d,9825 0.3
95a22459aeeda010,1358 0.17
95a2d09791093e4e,762 0.53
95a308d4d55d953c,1546 0.13
95a38170c6b61a4a,14384 0.07
95a3d61898c6c6ed,8188 0.12
95a4380618abf7fb,11836 0.06
95a496f6b0fe37fa,3987 0.52
95a51095a1274d2b,12260 0.32
95a5d32e8851f491,4267 0.2
95a6a7434ac2e8ad,12090 0.2
95a6ca9359de3ac8,9543 0.35
95a7b47661bbb375,6554 0.46
95a7b6f96e7e13c7,520 0.27
95a7f90a2df03e52,5473 0.06
95a814c348990afa,9714 0.14
95a88aff7dd88600,12346 0.26
95a8c06095eabda9,13873 0.25
95a8d248de8bc269,12491 0.59
95ab78e4b469acf7,12033 0.95
95abbe4706c9efc9,2445 0.19
95ac0cf01b742d98,7265 0.16
95ad82d80d7d2fe3,13607 0.69
95b0298de8c5d5b8,1792 0.01
95b0607e5683b41d,2989 0.03
95b07fb5a4699741,7076 0.06
95b0c2b7b7013f17,12392 0.37
95b12a9e0a1903f0,4131 0.2
95b19738c3a3268d,8206 0.16
95b3d708711bddd9,8246 0.19
95b41f37f7f8b11a,6651 0.39
95b434e16e1a7c39,5530 0.39
95b4498f0446e39d,11637 0.13
95b47f5967ba95af,601 0.16
95b4cf366dace8c5,4724 0.27
95b4f90b05d9bfc1,7882 0.27
95b64f1eb17953c0,5852 0.68
95b6d75da82d5606,6166 0.63
95b6ef19485366aa,11761 0.35
95b7166fcc0a68ac,14013 0.18
95b71bf0248ddb40,7416 0.9
95b7f0df7854acba,6438 0.6
95b909506a175296,4651 0.3
95b9d8d2d9ae8b21,747 0.16
95ba4588ce4a52b4,7000 0.32
95ba4f373ce622c8,12972 0.64
95babad3ec5314b5,5475 0.34
95bd1238c7e3fcd3,8365 0.05
95bd3c89af3c6588,5140 0.02
95bd5867571e77f6,1972 0.26
95bd7d1671e0eff5,645 0.1
95bdc8d7d72060de,14730 0.44
95bdf81777f183e7,13170 0.56
95be3cef6ded356d,9343 0.34
95be5d5b871b8e7d,8825 0.11
95c04278b317fb27,172 0.06
95c1165fde11fdc6,8041 0.23
95c1fdec9c1b59c2,9412 0.54
95c2867239b4a5e0,7083 0.17
95c2a0744739f246,2103 0.09
95c37437f0b063e8,8637 0.02
95c3b29ab37379e5,6483 0.35
95c3ccf9b89c9c6d,1069 0.35
95c47932e90e4077,9633 0.39
95c4e361a5cc3b26,8619 0.15
95c4fcdec46d14e6,5172 0.18
95c58994691d4e76,14443 0.09
95c5a4e1855d627d,8980 0.06
95c5eb0b121898f0,11249 0.36
95c630cda14f5d11,5955 0.16
95c84c253aeeafb1,6495 0.22
95c8c2c938850389,3759 0.25
95c8f2162ed4b729,1181 0.38
95c9c99d38e46908,33 0.52
95ca5499313a3e4a,5665 0.1
95caa9230ac9da35,13884 0.53
95cae9eee12cb686,3457 0.46
95cb14b4c2e5b818,3885 0.24
95cb978a08c595fc,5475 0.26
95cbf8b2359f8364,6097 0.15
95cc0b8ef896f688,12715 0.47
95ccdb1cdeabb3b9,258 0.73
95cdc4ef6e5c55f3,10083 0.37
95ce6fac1ea3aabb,9738 0.19
95ce82f38849b1bb,2745 0.02
95cefc14e3e23a84,152 0.12
95cfe3efe681ee79,2445 0.23
95d0d52cc328b47e,258 0.32
95d104e609a1b294,13640 0.19
95d18c047009d13f,996 0.26
95d1e32f4760b1ab,8588 0.08
95d2778f5123566a,6051 0.71
95d2de041fcfee42,6051 0.22
95d30d0a48111349,6125 0.69
95d39eb9675dae24,9529 0.41
95d3d371aa924308,1004 0.12
95d4917ec8fbb3bf,14703 0.41
95d56f50c757e180,11793 0.42
95d610d4b91110ce,4793 0.13
95d6aca027bc40f6,6438 0.15
95d70e8b6802423d,11003 0.28
95d7ee06974a00f6,10005 0.45
95d81392c523bf9d,9426 0.08
95d84387b9944e18,10860 0.23
95d894d2b0759b5d,8161 0.59
95d8fa31c2451bb3,7008 0.31
95d97e3baa38f18d,4954 0.93
95da7eaf39c7b1f3,13378 0.89
95db76db17dffacb,14827 0.46
95dc1cfb225cfd61,7 0.05
95df12b4ea2e5da4,658 0.22
95dff13de80ad929,12786 0.04
95e080cb0a129faf,5376 0.3
95e225372840bb4d,1181 0.13
95e24ff717e5a9cd,5166 0.46
95e25ab5d9b32cc5,5460 0.89
95e2e90c42513144,469 0.12
95e34477eb29710f,12718 0.48
95e371dea1456d12,11678 0.07
95e413cf8008dc7e,12179 0.05
95e54f99b67ecc8c,6539 0.11
95e598a273497e17,10166 0.46
95e6110373ecdd4e,10585 0.71
95e733305c3ccb93,603 0.32
95e75b4e11072531,10438 0.07
95e7ab351f617e3f,7134 0.1
95e88976021cfb5e,8205 0.07
95e8b5a56d0efd6d,12521 0.08
95e8fe8bd9fbe544,1963 0.09
95e9473ad56d8471,8041 0.24
95e9d4454c7dcd0e,1237 0.01
95ea189a1263deb8,11825 0.02
95ea19bc73dc608a,8120 0.04
95eadfcf81f4cf4f,878 0.85
95eb4fa44a797b71,2870 0.3
95eb5318fe816c73,12464 0.19
95ec395555b70802,14013 0.23
95ecafdf2b9074bd,13532 0.27
95ecb3332b4f8450,877 0.19
95ee095e04a581cc,2061 0.09
95eea0313ec84b0f,6425 0.33
95eef483b45dbc7d,12090 0.22
95eefec9fe8f2efd,4987 0.08
95ef382d2533a53c,7180 0.47
95ef53177596654f,8063 0.47
95ef78c1cdb36a7f,8086 0.47
95efcbb4d1154b6e,14105 0.79
95eff383cb6cc16a,7839 0.03
95f0509099232faa,12730 0.13
95f0a2c99aa8bdfc,10267 0.29
95f1c038ddc0eb56,2700 0.29
95f2350d4cb86c31,6464 0.51
95f257a0e7282567,4327 0.06
95f469993e95ca4d,7493 0.22
95f4be1682066def,1878 0.33
95f5a548e38d5304,5473 0.01
95f79ecbb1ef0ac4,14785 0.2
95f7b6ed865e32d9,1031 0.33
95f7fe409e86bac4,8639 0.1
95f81cc2a67de03e,95 0.3
95f8b8463b40c303,12718 0.17
95f8ea93d5c9db42,5530 0.49
95f94054c629f964,3283 0.79
95f997520752aacd,12412 0.34
95f99876b27c4804,11990 0.17
95f9f8d22498ec83,6763 0.29
95fafe133bda40cf,95 0.27
95fb1a23323a30d8,13594 0.23
95fba45e877257a9,10019 0.1
95fbdf5afc6a199e,6051 1.0
95fc1afeb3904c56,5011 0.03
95fc3aa402635d96,7678 0.09
95fc4eb6a64bd6d7,8078 0.1
95fcc14a0920fdc7,550 0.06
95fd07a87c2869c1,12447 0.18
95fd3cbf254ff813,1208 0.15
95fdcec41d594c59,5475 0.15
95febc8001fb5313,5609 0.12
95ff74a614d26bb9,13170 0.22
95ff773de40d14d3,12014 0.05
9600bf5fb7a3d961,1946 0.44
9600f054920236d8,7772 0.1
9602863fb3ac723a,1069 0.35
9602ba46e52ff2b5,11933 0.05
960363e58f37fc78,4448 0.09
960422d6d33a2604,7298 0.27
9604781211b2fbff,13453 0.27
9606d200dc6e5f6f,9779 0.65
960794b63c592c4a,4694 0.05
96088f6f8c368a5c,10577 0.82
9608aed33d2606f1,5935 0.28
960912510f57e0b7,13176 0.13
960a3a2610d860d1,7000 0.21
960adc5a22b6feff,10443 0.1
960b3aee2205fbe7,13176 0.21
960b7032cb472c49,6226 0.1
960b7a8d0a0f7055,2110 0.03
960c39a682f8122f,13974 0.09
960d7ece84d869e2,3283 0.61
960df0c97d5db4c6,4558 0.75
960e5f4d125c64ad,12456 0.05
960e75a8c6adb170,8417 0.27
960eb00b2c760d96,9633 0.44
960ed9001360bfb7,6772 0.16
960ee705c39a2ce4,1834 0.41
960f1c4975be0586,8289 0.43
960f859c4fc5708e,7661 0.24
961030609542b79e,784 0.12
96110e3429d86e93,12456 0.04
9612cf524c2a2da4,4296 0.03
96131971c15deab6,8636 0.15
96136a342cc423ab,1980 0.25
96138f0a9c1f80b1,2582 0.12
9613a45b9cd479e2,2503 0.34
9613c2d47ea95754,13939 0.07
96152ae952b0a8f6,6483 0.02
9615f145f6f3770e,11113 0.76
9615f6238e571815,9043 0.06
9615f9529fd6ff41,478 0.12
9616af46fafb8e3c,12390 0.3
9616ce16d5e39d17,13983 0.31
9616e5ac814aa616,3130 0.18
96186cc4c969de6f,8405 0.12
9618ba7d247b9098,9907 0.08
961979aa094fdfe1,835 0.32
96198f23a25ccfee,3975 0.34
961a27743b59beee,1980 0.22
961a3aad3dcec255,12187 0.03
961a53987d8cb2e2,1430 0.04
961aaf183d85d1da,8385 0.49
961b8e79d7ad93ee,14877 0.42
961bf500bb6f5c5f,10655 0.74
961bf8bd147f16ca,9478 0.13
961c3e6b8324e38b,1069 0.35
961c5b75a081156f,11741 0.18
961da0ef8afbd68f,9638 0.13
961da250811ca07b,7698 0.08
961da2afa50860d1,2036 0.17
961e12b0acb953bc,11423 0.2
961ecef32f425692,9164 0.31
961edcf4817a1421,5405 0.18
961fa21ffc394aa0,7761 0.1
96207065802eb6ce,10227 0.05
9620cd4526536bca,9738 0.13
9621dab64d869d31,3693 0.07
962245475d10b8b6,11888 0.39
962273b2ab0bbdd2,1031 0.95
9622825966da4ce0,2854 0.18
9622f516bb24528d,1057 0.03
9623266f8063656d,6599 0.6
96233e3dd8c11ecc,1537 0.12
9623a78045cf517d,3392 0.34
96241cb0dd654283,8681 0.43
9624202bb8eca4c2,8809 0.26
962456c745495ec4,12423 0.29
96258b750ac58a1f,13526 0.65
9626613396bffe2f,12786 0.09
962683f867f7ac09,9590 0.07
9628b22966d9fb6f,11671 0.22
9628be2104d4ab79,6125 0.45
96298dd034a21e1a,7595 0.19
9629a67deb0cc1ae,10773 0.48
9629e97c0e1d3c91,11871 0.78
962a3a38f1614292,11207 0.57
962a47cebe85f7d8,9875 0.22
962a6acc98bf9604,193 0.19
962aa91909380f5b,9890 0.44
962ad11eda6bc0ec,5994 0.01
962b7d7f486d0ff1,9977 0.16
962b800eff9bdd92,14662 0.28
962c2d78f8fa4806,8063 0.61
962cd4186f7ee130,11188 0.23
962e0f0bec24c297,9645 0.17
962e939519355b1f,12936 0.35
962edeba7d79b98c,14730 0.96
96308e5266877f66,9770 0.1
963216c0520da55d,6484 0.72
96326aecdf94c838,14101 0.83
9634068e112dce71,9633 0.21
96342f7d9710d739,7420 0.14
963437426ae480e8,5259 0.86
96355eeb5ef21651,13475 0.46
9636ab78348989f4,9446 0.19
9636cf4964bdff8b,13005 0.21
9637acb899c09a50,5877 0.09
963886e49a088754,14827 0.07
9639fc2f8a4ecad5,11104 0.2
963a29da030f48d6,10644 0.34
963aa9c17c952b2a,6582 0.34
963ad359a35efa40,6210 0.01
963b05886d1e3eae,3021 0.05
963c05570ad73a8c,6345 0.24
963c4f3238c6be43,13079 0.37
963c950d529bfb0d,6051 0.54
963d6e2d7bd13c87,9135 0.5
963dd32a0baf86ba,14507 0.28
963ded1dda5f0209,12279 0.1
963e67510f074af2,4624 0.39
963ef041ff6fa320,11094 0.07
963f3a57e91c358c,11249 0.08
963f768cac4baa09,1069 0.35
96404f58040585b9,14164 0.41
9640d9ccca5034ec,1471 0.67
9642918654e0a5d8,14618 0.13
96440e1e690548a7,4881 0.02
964496ad049c2547,2200 0.28
9646271c6d9cb4d6,9376 0.04
96474b7b85e52624,12447 0.23
96475db7a9584658,225 0.23
9647a725cb5e331b,14164 0.78
9647e40c0ff0599d,1069 0.35
9647f61131745b17,9135 0.16
9648db552e21ac0b,5749 0.14
9649f9eef81083cd,14164 0.15
964a26f9900886fc,3975 0.04
964b1abd4fa04a17,3645 0.57
964c136ac55e7733,13445 0.32
964c178ef806d75c,1718 0.05
964c21a6a67189c2,8451 0.04
964c453e42c3fbc0,14559 0.09
964d08062219dc07,4987 0.37
964dae7d619cb8df,14105 0.82
964de6a6e288d9ef,5618 0.17
964e500e22243280,10965 0.1
964f2996a1b80c96,13471 0.47
96504b7e67fba58e,5899 0.03
9650d1a318e63d72,3707 0.11
965245cc71d2a963,6090 0.42
96530a2f1a787ca0,6597 0.26
96543e09601402e6,14140 0.07
96547eeec750ea3f,12869 0.56
96556050be027f56,14037 0.06
9655d19c0d59d6bf,13417 0.14
9656d2f7cb9fa7e8,12090 0.32
96577d08ba8b8ef2,4993 0.09
96578d24f13cf57b,2743 0.78
9657dc8a199ea7bd,8135 0.05
9657ec783e81872f,11671 0.85
96588d315453cc97,6051 1.0
96592cf5ec78f2fa,7268 0.09
9659801e89e999ae,11020 0.01
9659d49148d88c56,14164 0.17
965a19c875f5549c,13171 0.08
965aa2d2eeba2602,13171 0.2
965c66808c0d6f2f,2200 0.15
965d5b918f86519c,2338 0.36
965e4ed2f017c175,5925 0.36
965f785af7ff128d,13188 0.1
965f88ecd1d07329,13362 0.14
96605a3310a9da34,9903 0.02
9660b5a7a58593de,4352 0.28
9660bf6093049daf,4295 0.78
9661f12685a82679,12401 0.05
96622ef4a3a58dbe,8821 0.47
9662c0b42127a7e9,14105 0.23
96654d3056425183,14083 0.72
96657055f2835942,8302 0.75
9665af2663593e7e,10932 0.64
9665e67cc73e1d5c,13052 0.6
96668f1e726f8051,3975 0.44
966716ac6efab5a8,1287 0.05
9667362c95e56248,6450 0.18
96676d315043b961,2597 0.08
966881f52b09ace8,1069 0.35
966a0ce8294ac9d6,8588 0.13
966b80ffc86daeb0,10282 0.32
966b98a6b3024bfc,4931 0.18
966c001879f4faa6,152 0.5
966c1c22d45cac27,3544 0.68
966c627a16f489cb,12618 0.43
966c89d190b76c63,12243 0.14
966d153201b92c5f,1977 0.09
966e83281c2bfbf1,7720 0.32
966ec2cc84e6e08b,7092 0.28
966f6cb7ecd7dd30,13176 0.09
966f738bdb8ed303,11371 0.63
96708f3b1a74095c,6763 0.31
967100c2c4af502c,7416 0.25
967120690cde16c5,2330 0.17
9671f731d5c7605a,12718 0.86
9672d16555a250eb,5859 0.31
9672fc50b636ed7a,1583 0.82
96730b3da8db4d7c,4293 0.14
96743502e88038bc,9193 0.29
9674a609c460472a,4829 0.22
96753b107dfa23f4,7476 0.41
96754cb9aab71cb4,14015 0.96
96756b20eb6f6c1a,626 0.78
96756ce57cfe3164,124 0.22
9675b089fce10ed0,13170 0.24
967653f80fae5e68,11437 0.28
96768389b77045f1,3560 0.34
9676a63283ac3995,11501 0.14
9677b66b8b56bb27,3695 0.18
967864483aec8a21,10045 0.7
9679c6d015e98e26,3301 0.04
967a16acd92022d8,1147 0.24
967a2fafafce60db,9098 0.73
967abef368276f0d,10930 0.09
967cf4d5245f2728,9019 0.12
967d5fdd31865609,645 0.17
967e6094d3238dfc,9728 0.26
967f65c74c98a42c,10855 0.13
967fa1d2f2ac1615,6566 0.2
967fd73aba7f040e,7699 0.29
96801466f51e06d4,10683 0.44
9680a08c4c6a4ede,13124 0.13
9680a0986a6169ea,10889 0.14
9681569016ddea24,8649 0.35
96816a15dcdb4fab,7346 0.06
9681f699673fae5c,5460 0.51
96823a261e957b07,14164 0.19
9682546c42634642,3154 0.02
9682f55457f1a82a,7076 0.17
9682f91a4c34bc38,10309 0.03
9683daad2aef8395,9193 0.32
9683f121d0cad1d8,13176 0.38
968404f7b1ce2f84,12106 0.18
968473b5208e84a3,9779 0.13
9684b6391491a3a9,11674 0.4
96852a8a7843221c,8636 0.24
96853757849be6d6,878 0.32
96853c21e702b6ae,562 0.02
9685bb19c5dfc381,7658 0.08
9685f6aaf1b84cf9,1222 0.08
96861d8c29178dd0,11784 0.39
9686adb3d3dc0ad4,5274 0.69
9686b008053656ff,2176 0.16
96887704ba974ba0,6627 0.69
96894bd85613b0ae,14111 0.46
968988eec914fec4,1393 0.27
968a0c5fc758ced0,1211 0.49
968a43507acf230a,124 0.15
968ac7975f4d0643,13170 0.95
968afab0b1e413d4,12075 0.5
968cb6c84d6c4a5f,14604 0.12
968d0fa476b46e71,463 0.17
968d231c05d8916c,3110 0.05
968da489bc81f721,8086 0.06
968ea5de18879444,14489 0.1
968fffe9c24ee4b5,10577 0.09
969056b51be336d5,12936 0.28
9690cb00abe50cdd,11657 0.18
9691f65e6dd85db4,13906 0.11
9692435b40ebf965,13332 0.51
9693e67b28aafe3c,6464 0.12
9693fb2fea69ac84,562 0.05
969566f2185a1876,2205 0.08
969644730d3b9cca,3997 0.07
9696fc06419db676,1069 0.35
96988e59e7c702cd,14414 0.09
96994332ae7a9340,3120 0.37
9699e0377a7f47a0,2410 0.03
969a8e21146d1180,14877 0.1
969be47654e7076e,4744 0.01
969bf55a0174432b,1895 0.87
969ceee0d0acc694,7404 0.27
969d5dd3923b3972,626 0.45
969e179b3f117d5c,13170 0.97
969e83f12d305280,11284 0.19
969e9bbba83dd1d0,152 0.49
969f428e638d976e,1500 0.85
969fa7bde27d00a4,10536 0.93
96a02139972612ec,11954 0.25
96a02539b655875c,10338 0.74
96a0443529cc3efd,11239 0.09
96a04df84fcb49cd,9881 0.7
96a05554ca4529ce,5762 0.86
96a090587a80acc5,4074 0.29
96a1bac95a08823c,11011 0.32
96a20e35c2f4b62b,8713 0.91
96a20f260fc55364,12090 0.5
96a239f250420430,9770 0.59
96a25ae176f34b0a,532 0.01
96a2f656702b2a25,13170 0.07
96a3360445cbfb03,6597 0.18
96a33fe8ac81d5ec,11227 0.2
96a344b6dc630471,6487 0.11
96a3a5094eff143b,2836 0.3
96a441e68607ce93,11577 0.12
96a478b97de7e5c0,10197 0.12
96a50b0706d7cefa,4330 0.23
96a58d95de7e8e9b,6582 0.49
96a66221348654ad,12965 0.29
96a695d1a52ab5c0,290 0.5
96a6d3f8162f530d,1637 0.06
96a6f22ed1ca9f71,2096 0.76
96a921252e0375e5,11254 0.58
96a9acb4949d0684,9829 0.15
96a9dc0d418814f7,5460 0.1
96aa5f8625a37b4a,2743 0.66
96aa8b1e6c838ac4,5994 0.04
96aabc348eafeeb5,1641 0.14
96ab8cc670ff4922,1422 0.05
96abf1b0398d587d,3977 0.11
96ac478f87426125,169 0.33
96acdaf021ad7a46,11239 0.06
96b12a5a2a77b4c3,7241 0.27
96b1d95ba5d1f7bb,1069 0.35
96b27f3c2b0d31d0,13075 0.02
96b3de0a0985ada3,1808 0.08
96b447da9b9a5193,2565 0.03
96b46a4ef4a87cb8,11897 0.18
96b48f04bd1ac893,12235 0.11
96b59d8b9194df15,2200 0.99
96b5e9c5ece6b0e1,9528 0.28
96b60e4bad652597,10184 0.65
96b65e0ac178876f,207 0.04
96b6bab50ef6e4ba,2572 0.17
96b79eaee15b30bb,5812 0.15
96b7d66ab220ca8a,9995 0.06
96b85d698dbbe4af,4682 0.09
96ba6bae0b234452,6599 0.38
96ba8591b5808c33,9738 0.09
96ba9199821aace9,12171 0.26
96bbf9686db585ee,11104 0.25
96bc41327f974899,11852 0.41
96bc6a4a5da7015b,8161 0.19
96bc6d2ce9e525c2,13925 0.26
96bd0d9fc10d53e8,10644 0.6
96bd5ab9951a6cbf,10028 0.4
96bee88705da7575,14012 0.4
96bf00007e546391,10499 0.04
